Kind,Name,CountLineCode,Cyclomatic,RatioCommentToCode
Private Method,"jenkins.security.RekeySecretAdminMonitorTest.getRekeyForm",3,1,"0.00"
Private Static Method,"jenkins.security.RekeySecretAdminMonitorTest.putSomeOldData",4,1,"0.00"
Public Method,"jenkins.security.RekeySecretAdminMonitorTest.setUp",4,1,"0.00"
Public Method,"jenkins.security.RekeySecretAdminMonitorTest.testBasicWorkflow",26,1,"0.27"
Lambda Method,"jenkins.security.RekeySecretAdminMonitorTest.testBasicWorkflow.(lambda_expr_1)",1,1,"0.00"
Public Method,"jenkins.security.RekeySecretAdminMonitorTest.testScanOnBoot",12,1,"0.42"
Private Method,"jenkins.security.RekeySecretAdminMonitorTest.verifyRewrite",5,1,"0.00"
Public Final Class,"jenkins.security.ResourceDomainConfiguration",146,,"0.27"
Public Constructor,"jenkins.security.ResourceDomainConfiguration.ResourceDomainConfiguration",4,1,"0.00"
Private Method,"jenkins.security.ResourceDomainConfiguration.checkUrl",79,20,"0.15"
Public Method,"jenkins.security.ResourceDomainConfiguration.doCheckUrl",6,1,"0.00"
Public Static Method,"jenkins.security.ResourceDomainConfiguration.get",3,1,"0.00"
Public Method,"jenkins.security.ResourceDomainConfiguration.getUrl",4,1,"0.00"
Public Static Method,"jenkins.security.ResourceDomainConfiguration.isResourceDomainConfigured",8,2,"0.75"
Public Static Method,"jenkins.security.ResourceDomainConfiguration.isResourceRequest",25,6,"0.44"
Public Method,"jenkins.security.ResourceDomainConfiguration.setUrl",10,3,"0.10"
Public Class,"jenkins.security.ResourceDomainFilter",34,,"0.18"
Public Method,"jenkins.security.ResourceDomainFilter.destroy",3,1,"0.00"
Public Method,"jenkins.security.ResourceDomainFilter.doFilter",18,4,"0.00"
Lambda Method,"jenkins.security.ResourceDomainFilter.doFilter.(lambda_expr_1)",1,1,"0.00"
Lambda Method,"jenkins.security.ResourceDomainFilter.doFilter.(lambda_expr_2)",1,1,"0.00"
Public Static Method,"jenkins.security.ResourceDomainFilter.init",4,1,"0.00"
Public Method,"jenkins.security.ResourceDomainFilter.init",3,1,"0.00"
Public Class,"jenkins.security.ResourceDomainRecommendation",34,,"0.26"
Public Method,"jenkins.security.ResourceDomainRecommendation.doAct",12,3,"0.00"
Public Method,"jenkins.security.ResourceDomainRecommendation.getDisplayName",4,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRecommendation.getRequiredPermission",4,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRecommendation.isActivated",6,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRecommendation.isSecurity",4,1,"0.00"
Public Class,"jenkins.security.ResourceDomainRootAction",177,,"0.23"
Private Static Class,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest",52,,"0.27"
Constructor,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest.InternalResourceRequest",4,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest.doDynamic",40,9,"0.28"
Lambda Method,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest.doDynamic.(lambda_expr_1)",1,1,"0.00"
Lambda Method,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest.doDynamic.(lambda_expr_2)",1,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.InternalResourceRequest.toString",4,1,"0.00"
Private Static Class,"jenkins.security.ResourceDomainRootAction.Redirection",11,,"0.00"
Private Constructor,"jenkins.security.ResourceDomainRootAction.Redirection.Redirection",3,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.Redirection.doDynamic",5,1,"0.00"
Public Static Class,"jenkins.security.ResourceDomainRootAction.Token",38,,"0.03"
Constructor,"jenkins.security.ResourceDomainRootAction.Token.Token",6,1,"0.00"
Private Static Method,"jenkins.security.ResourceDomainRootAction.Token.decode",21,3,"0.05"
Private Method,"jenkins.security.ResourceDomainRootAction.Token.encode",6,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.doIndex",7,2,"0.00"
Public Static Method,"jenkins.security.ResourceDomainRootAction.get",3,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.getDisplayName",5,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.getDynamic",17,4,"0.06"
Public Method,"jenkins.security.ResourceDomainRootAction.getIconFileName",5,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.getRedirectUrl",7,2,"0.14"
Private Static Method,"jenkins.security.ResourceDomainRootAction.getResourceRootUrl",3,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.getToken",15,3,"0.80"
Lambda Method,"jenkins.security.ResourceDomainRootAction.getToken.(lambda_expr_1)",1,1,"0.00"
Public Method,"jenkins.security.ResourceDomainRootAction.getUrlName",5,1,"0.00"
Public Class,"jenkins.security.ResourceDomainTest",287,,"0.08"
Public Static Class,"jenkins.security.ResourceDomainTest.RootActionImpl",24,,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.RootActionImpl.doDynamic",6,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.RootActionImpl.getDisplayName",5,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.RootActionImpl.getIconFileName",5,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.RootActionImpl.getUrlName",5,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.adminMonitorShowsUpWithOverriddenCSP",14,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.clearRootUrl",16,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.indexFileIsUsedIfDefined",2,1,"0.50"
Public Method,"jenkins.security.ResourceDomainTest.missingPermissionsCause403",34,1,"0.21"
Public Method,"jenkins.security.ResourceDomainTest.prepare",9,1,"0.22"
Public Method,"jenkins.security.ResourceDomainTest.projectWasRenamedCauses404",23,1,"0.17"
Public Method,"jenkins.security.ResourceDomainTest.secondDomainBasics",76,1,"0.09"
Public Method,"jenkins.security.ResourceDomainTest.secondDomainCannotBeFaked",21,1,"0.10"
Public Method,"jenkins.security.ResourceDomainTest.testColonUserName",16,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.testMoreUrlEncoding",23,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.testRedirectUrls",6,1,"0.00"
Public Method,"jenkins.security.ResourceDomainTest.testUrlEncoding",16,1,"0.00"
Public Class,"jenkins.security.Roles",5,,"4.60"
Private Constructor,"jenkins.security.Roles.Roles",1,1,"0.00"
Public Interface,"jenkins.security.SecureRequester",16,,"0.50"
Class,"jenkins.security.SecureRequester.Default",13,,"0.00"
Public Method,"jenkins.security.SecureRequester.Default.permit",3,1,"0.00"
Abstract Method,"jenkins.security.SecureRequester.permit",1,0,"8.00"
Public Class,"jenkins.security.Security177Test",19,,"0.16"
Public Method,"jenkins.security.Security177Test.nosniff",10,1,"0.00"
Private Method,"jenkins.security.Security177Test.verifyNoSniff",4,1,"0.00"
Public Class,"jenkins.security.Security218Test",64,,"0.50"
Private Static Class,"jenkins.security.Security218Test.EvilReturnValue",6,,"0.00"
Public Method,"jenkins.security.Security218Test.EvilReturnValue.call",4,1,"0.00"
Private Method,"jenkins.security.Security218Test.check",9,2,"0.44"
Public Method,"jenkins.security.Security218Test.createJnlpSlave",5,1,"1.00"
Public Method,"jenkins.security.Security218Test.dumbSlave",4,1,"1.25"
Public Method,"jenkins.security.Security218Test.jnlpSlave",6,1,"0.83"
Public Method,"jenkins.security.Security218Test.launchJnlpSlave",19,3,"0.26"
Public Method,"jenkins.security.Security218Test.tearDown",5,2,"0.00"
Public Class,"jenkins.security.Security2278Test",87,,"0.06"
Private Method,"jenkins.security.Security2278Test.addReferer",4,1,"0.00"
Public Static Method,"jenkins.security.Security2278Test.setUp",14,1,"0.21"
Public Static Method,"jenkins.security.Security2278Test.tearDown",7,1,"0.29"
Lambda Method,"jenkins.security.Security2278Test.tearDown.(lambda_expr_1)",1,1,"0.00"
Public Method,"jenkins.security.Security2278Test.testQueueCancelWithoutPermission",12,1,"0.00"
Public Method,"jenkins.security.Security2278Test.testUi",10,1,"0.00"
Public Method,"jenkins.security.Security2278Test.testUiWithPermission",10,1,"0.00"
Public Method,"jenkins.security.Security2278Test.testWebMethodWithoutPermission",25,4,"0.00"
Lambda Method,"jenkins.security.Security2278Test.testWebMethodWithoutPermission.(lambda_expr_1)",1,1,"0.00"
Public Class,"jenkins.security.Security2458Test",78,,"0.09"
Private Static Class,"jenkins.security.Security2458Test.BadCallable",9,,"0.11"
Public Method,"jenkins.security.Security2458Test.BadCallable.call",4,1,"0.00"
Public Method,"jenkins.security.Security2458Test.BadCallable.checkRoles",3,1,"0.33"
Private Static Class,"jenkins.security.Security2458Test.CallableCaller",11,,"0.00"
Constructor,"jenkins.security.Security2458Test.CallableCaller.CallableCaller",3,1,"0.00"
Public Method,"jenkins.security.Security2458Test.CallableCaller.call",5,1,"0.00"
Private Static Class,"jenkins.security.Security2458Test.EvilCallable",10,,"0.10"
Public Method,"jenkins.security.Security2458Test.EvilCallable.call",4,1,"0.00"
Public Method,"jenkins.security.Security2458Test.EvilCallable.checkRoles",4,1,"0.25"
Private Static Class,"jenkins.security.Security2458Test.GoodCallable",10,,"0.10"
Public Method,"jenkins.security.Security2458Test.GoodCallable.call",4,1,"0.00"
Public Method,"jenkins.security.Security2458Test.GoodCallable.checkRoles",4,1,"0.25"
Private Static Generic Method,"jenkins.security.Security2458Test.assertThrowsIOExceptionCausedBy",14,4,"0.00"
TypeVariable,"jenkins.security.Security2458Test.assertThrowsIOExceptionCausedBy.X",0,,"0.00"
Private Static Method,"jenkins.security.Security2458Test.assertThrowsIOExceptionCausedBySecurityException",3,1,"0.00"
Public Method,"jenkins.security.Security2458Test.enableAgentToControllerProtections",5,1,"0.00"
Public Method,"jenkins.security.Security2458Test.rejectBadCallable",12,1,"0.33"
Lambda Method,"jenkins.security.Security2458Test.rejectBadCallable.(lambda_expr_1)",1,1,"0.00"
Lambda Method,"jenkins.security.Security2458Test.rejectBadCallable.(lambda_expr_2)",1,1,"0.00"
Public Class,"jenkins.security.Security380Test",64,,"0.02"
Public Static Class,"jenkins.security.Security380Test.JobListingUnprotectedRootAction",18,,"0.00"
Public Method,"jenkins.security.Security380Test.JobListingUnprotectedRootAction.doIndex",3,1,"0.00"
Public Method,"jenkins.security.Security380Test.JobListingUnprotectedRootAction.getDisplayName",4,1,"0.00"
Public Method,"jenkins.security.Security380Test.JobListingUnprotectedRootAction.getIconFileName",4,1,"0.00"
Public Method,"jenkins.security.Security380Test.JobListingUnprotectedRootAction.getUrlName",4,1,"0.00"
Public Method,"jenkins.security.Security380Test.testGetItems",15,1,"0.00"
Anonymous Class,"jenkins.security.Security380Test.testGetItems.(Anon_2)",5,,"0.00"
Public Method,"jenkins.security.Security380Test.testGetItems.(Anon_2).run",4,1,"0.00"
Public Method,"jenkins.security.Security380Test.testGetItemsWithoutAnonRead",15,1,"0.00"
Anonymous Class,"jenkins.security.Security380Test.testGetItemsWithoutAnonRead.(Anon_1)",5,,"0.00"
Public Method,"jenkins.security.Security380Test.testGetItemsWithoutAnonRead.(Anon_1).run",4,1,"0.00"
Public Method,"jenkins.security.Security380Test.testWithUnprotectedRootAction",12,1,"0.08"
Public Class,"jenkins.security.Security637Test",132,,"0.13"
Private Static Class,"jenkins.security.Security637Test.URLBuilderCallable",10,,"0.00"
Constructor,"jenkins.security.Security637Test.URLBuilderCallable.URLBuilderCallable",3,1,"0.00"
Public Method,"jenkins.security.Security637Test.URLBuilderCallable.call",4,1,"0.00"
Private Static Class,"jenkins.security.Security637Test.URLHandlerCallable",13,,"0.00"
Constructor,"jenkins.security.Security637Test.URLHandlerCallable.URLHandlerCallable",3,1,"0.00"
Public Method,"jenkins.security.Security637Test.URLHandlerCallable.call",7,1,"0.00"
Public Static Class,"jenkins.security.Security637Test.URLJobProperty",13,,"0.00"
Public Static Class,"jenkins.security.Security637Test.URLJobProperty.DescriptorImpl",2,,"0.00"
Public Constructor,"jenkins.security.Security637Test.URLJobProperty.URLJobProperty",4,1,"0.00"
Public Method,"jenkins.security.Security637Test.URLJobProperty.perform",4,1,"0.00"
Private Static Class,"jenkins.security.Security637Test.URLTransferCallable",10,,"0.00"
Constructor,"jenkins.security.Security637Test.URLTransferCallable.URLTransferCallable",3,1,"0.00"
Public Method,"jenkins.security.Security637Test.URLTransferCallable.call",4,1,"0.00"
Public Method,"jenkins.security.Security637Test.urlDnsEquivalence",11,1,"0.27"
Lambda Method,"jenkins.security.Security637Test.urlDnsEquivalence.(lambda_expr_1)",6,1,"0.50"
Public Method,"jenkins.security.Security637Test.urlSafeDeserialization_handler_inSameJVMRemotingContext",11,1,"0.09"
Lambda Method,"jenkins.security.Security637Test.urlSafeDeserialization_handler_inSameJVMRemotingContext.(lambda_expr_1)",7,1,"0.14"
Public Method,"jenkins.security.Security637Test.urlSafeDeserialization_inXStreamContext",28,1,"0.11"
Lambda Method,"jenkins.security.Security637Test.urlSafeDeserialization_inXStreamContext.(lambda_expr_1)",9,1,"0.33"
Lambda Method,"jenkins.security.Security637Test.urlSafeDeserialization_inXStreamContext.(lambda_expr_2)",15,3,"0.00"
Public Method,"jenkins.security.Security637Test.urlSafeDeserialization_urlBuiltInAgent_inSameJVMRemotingContext",14,1,"0.21"
Lambda Method,"jenkins.security.Security637Test.urlSafeDeserialization_urlBuiltInAgent_inSameJVMRemotingContext.(lambda_expr_1)",9,1,"0.33"
Public Method,"jenkins.security.Security637Test.urlSafeDeserialization_urlBuiltInMaster_inSameJVMRemotingContext",18,1,"0.33"
Lambda Method,"jenkins.security.Security637Test.urlSafeDeserialization_urlBuiltInMaster_inSameJVMRemotingContext.(lambda_expr_1)",13,1,"0.46"
Public Class,"jenkins.security.Security857Test",52,,"0.60"
Private Method,"jenkins.security.Security857Test.checkResponse",9,3,"0.67"
Private Method,"jenkins.security.Security857Test.getJellyContent",7,2,"0.86"
Private Method,"jenkins.security.Security857Test.parseJelly",11,1,"0.55"
Private Method,"jenkins.security.Security857Test.testJelly",5,1,"0.00"
Public Method,"jenkins.security.Security857Test.testJellyEscapingDefault",5,1,"0.60"
Public Method,"jenkins.security.Security857Test.testJellyEscapingFalse",5,1,"0.60"
Public Method,"jenkins.security.Security857Test.testJellyEscapingTrue",5,1,"0.60"
Public Class,"jenkins.security.SecurityContextExecutorService",37,,"0.30"
Public Constructor,"jenkins.security.SecurityContextExecutorService.SecurityContextExecutorService",3,1,"0.00"
Protected Method,"jenkins.security.SecurityContextExecutorService.wrap",16,1,"0.00"
Protected Generic Method,"jenkins.security.SecurityContextExecutorService.wrap",16,1,"0.00"
Anonymous Class,"jenkins.security.SecurityContextExecutorService.wrap.(Anon_1)",11,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorService.wrap.(Anon_1).run",10,1,"0.00"
Anonymous Class,"jenkins.security.SecurityContextExecutorService.wrap.(Anon_2)",11,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorService.wrap.(Anon_2).call",10,1,"0.00"
TypeVariable,"jenkins.security.SecurityContextExecutorService.wrap.V",0,,"0.00"
Public Class,"jenkins.security.SecurityContextExecutorServiceTest",117,,"0.18"
Anonymous Class,"jenkins.security.SecurityContextExecutorServiceTest.(Anon_1)",13,,"0.31"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.(Anon_1).before",12,1,"0.33"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testCallableAgainstAllContexts",19,1,"0.16"
Anonymous Class,"jenkins.security.SecurityContextExecutorServiceTest.testCallableAgainstAllContexts.(Anon_3)",5,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testCallableAgainstAllContexts.(Anon_3).call",4,1,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testCallableCollectionAgainstAllContexts",30,4,"0.10"
Anonymous Class,"jenkins.security.SecurityContextExecutorServiceTest.testCallableCollectionAgainstAllContexts.(Anon_4)",5,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testCallableCollectionAgainstAllContexts.(Anon_4).call",4,1,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testFailedRunnableResetsContext",23,3,"0.09"
Anonymous Class,"jenkins.security.SecurityContextExecutorServiceTest.testFailedRunnableResetsContext.(Anon_5)",6,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testFailedRunnableResetsContext.(Anon_5).run",5,1,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testRunnableAgainstAllContexts",22,1,"0.27"
Anonymous Class,"jenkins.security.SecurityContextExecutorServiceTest.testRunnableAgainstAllContexts.(Anon_2)",5,,"0.00"
Public Method,"jenkins.security.SecurityContextExecutorServiceTest.testRunnableAgainstAllContexts.(Anon_2).run",4,1,"0.00"
Public Abstract Class,"jenkins.security.SecurityListener",64,,"0.86"
Private Static Method,"jenkins.security.SecurityListener.all",3,1,"0.00"
Protected Method,"jenkins.security.SecurityListener.authenticated",2,1,"1.50"
Protected Method,"jenkins.security.SecurityListener.authenticated2",3,1,"2.33"
Protected Method,"jenkins.security.SecurityListener.failedToAuthenticate",1,1,"7.00"
Protected Method,"jenkins.security.SecurityListener.failedToLogIn",1,1,"5.00"
Public Static Method,"jenkins.security.SecurityListener.fireAuthenticated",4,1,"1.00"
Public Static Method,"jenkins.security.SecurityListener.fireAuthenticated2",14,5,"0.21"
Public Static Method,"jenkins.security.SecurityListener.fireFailedToAuthenticate",6,2,"0.17"
Public Static Method,"jenkins.security.SecurityListener.fireFailedToLogIn",6,2,"0.17"
Public Static Method,"jenkins.security.SecurityListener.fireLoggedIn",6,2,"0.17"
Public Static Method,"jenkins.security.SecurityListener.fireLoggedOut",6,2,"0.17"
Public Static Method,"jenkins.security.SecurityListener.fireUserCreated",6,2,"0.17"
Protected Method,"jenkins.security.SecurityListener.loggedIn",1,1,"6.00"
Protected Method,"jenkins.security.SecurityListener.loggedOut",1,1,"4.00"
Protected Method,"jenkins.security.SecurityListener.userCreated",1,1,"7.00"
Public Abstract Generic Class,"jenkins.security.SlaveToMasterCallable",7,,"0.86"
TypeVariable,"jenkins.security.SlaveToMasterCallable.T",0,,"0.00"
TypeVariable,"jenkins.security.SlaveToMasterCallable.V",0,,"0.00"
Public Method,"jenkins.security.SlaveToMasterCallable.checkRoles",4,1,"0.00"
Public Abstract Class,"jenkins.security.SpySecurityListener",58,,"0.09"
Public Static Generic Class,"jenkins.security.SpySecurityListener.EventQueue",24,,"0.00"
TypeVariable,"jenkins.security.SpySecurityListener.EventQueue.T",0,,"0.00"
Private Method,"jenkins.security.SpySecurityListener.EventQueue.add",4,1,"0.00"
Public Method,"jenkins.security.SpySecurityListener.EventQueue.assertLastEventIsAndThenRemoveIt",3,1,"0.00"
Public Method,"jenkins.security.SpySecurityListener.EventQueue.assertLastEventIsAndThenRemoveIt",8,2,"0.00"
Public Method,"jenkins.security.SpySecurityListener.EventQueue.assertNoNewEvents",3,1,"0.00"
Public Method,"jenkins.security.SpySecurityListener.EventQueue.clear",3,1,"0.00"
Protected Method,"jenkins.security.SpySecurityListener.authenticated2",4,1,"0.00"
Public Method,"jenkins.security.SpySecurityListener.clearPreviousCalls",7,1,"0.00"
Protected Method,"jenkins.security.SpySecurityListener.failedToAuthenticate",4,1,"0.00"
Protected Method,"jenkins.security.SpySecurityListener.failedToLogIn",4,1,"0.00"
Protected Method,"jenkins.security.SpySecurityListener.loggedIn",4,1,"0.00"
Protected Method,"jenkins.security.SpySecurityListener.loggedOut",4,1,"0.00"
Public Class,"jenkins.security.StackTraceSuppressionTest",106,,"0.18"
Public Method,"jenkins.security.StackTraceSuppressionTest.authenticationManageException",13,1,"0.00"
Private Method,"jenkins.security.StackTraceSuppressionTest.checBaseResponseContent",5,1,"0.00"
Private Method,"jenkins.security.StackTraceSuppressionTest.checkDisplayedStackTrace",10,1,"0.00"
Private Method,"jenkins.security.StackTraceSuppressionTest.checkSuppressedStack",8,1,"0.00"
Private Method,"jenkins.security.StackTraceSuppressionTest.clearProperties",3,1,"0.00"
Private Method,"jenkins.security.StackTraceSuppressionTest.createBrokenProject",13,1,"0.08"
Anonymous Class,"jenkins.security.StackTraceSuppressionTest.createBrokenProject.(Anon_1)",9,,"0.11"
Public Method,"jenkins.security.StackTraceSuppressionTest.createBrokenProject.(Anon_1).newInstance",8,1,"0.12"
Anonymous Class,"jenkins.security.StackTraceSuppressionTest.createBrokenProject.(Anon_1).newInstance.(Anon_2)",4,,"0.25"
Public Method,"jenkins.security.StackTraceSuppressionTest.createBrokenProject.(Anon_1).newInstance.(Anon_2).save",3,1,"0.33"
Public Method,"jenkins.security.StackTraceSuppressionTest.exception",7,1,"0.43"
Public Method,"jenkins.security.StackTraceSuppressionTest.exceptionEndpoint",6,1,"0.33"
Public Method,"jenkins.security.StackTraceSuppressionTest.exceptionEndpointShowsTrace",6,1,"0.33"
Public Method,"jenkins.security.StackTraceSuppressionTest.exceptionShowsTrace",7,1,"0.43"
Public Method,"jenkins.security.StackTraceSuppressionTest.nonexistentAdjunct",8,1,"0.50"
Public Method,"jenkins.security.StackTraceSuppressionTest.nonexistentAdjunctShowsTrace",8,1,"0.50"
Public Method,"jenkins.security.StackTraceSuppressionTest.setup",4,1,"0.00"
Public Method,"jenkins.security.StackTraceSuppressionTest.teardown",4,1,"0.00"
Public Class,"jenkins.security.SuspiciousRequestFilter",26,,"0.08"
Public Method,"jenkins.security.SuspiciousRequestFilter.destroy",3,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilter.doFilter",13,2,"0.08"
Lambda Method,"jenkins.security.SuspiciousRequestFilter.doFilter.(lambda_expr_1)",3,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilter.init",3,1,"0.00"
Public Class,"jenkins.security.SuspiciousRequestFilterTest",66,,"0.02"
Public Static Class,"jenkins.security.SuspiciousRequestFilterTest.Foo",30,,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.doBar",4,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.doIndex",4,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.getDisplayName",5,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.getIconFileName",5,1,"0.00"
Private Static Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.getInstance",3,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.Foo.getUrlName",5,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.allowSemicolonsInQueryParameters",6,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.allowSemicolonsInRequestPathWhenEscapeHatchEnabled",12,1,"0.00"
Public Method,"jenkins.security.SuspiciousRequestFilterTest.denySemicolonInRequestPathByDefault",7,1,"0.14"
Private Method,"jenkins.security.SuspiciousRequestFilterTest.get",6,1,"0.00"
Public Class,"jenkins.security.UpdateSiteWarningsConfiguration",58,,"0.12"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.configure",13,3,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.getAllWarnings",11,3,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.getApplicableWarnings",11,3,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.getCategory",4,1,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.getIgnoredWarnings",4,1,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.getPlugin",7,2,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsConfiguration.isIgnored",3,1,"0.00"
Public Class,"jenkins.security.UpdateSiteWarningsMonitor",73,,"0.58"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.doForward",11,3,"0.36"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.getActiveCoreWarnings",10,3,"0.10"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.getActivePluginWarningsByPlugin",15,4,"0.07"
Private Method,"jenkins.security.UpdateSiteWarningsMonitor.getActiveWarnings",10,3,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.getDisplayName",4,1,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.getRequiredPermission",4,1,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.hasApplicableHiddenWarnings",4,1,"1.25"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.isActivated",7,2,"0.00"
Public Method,"jenkins.security.UpdateSiteWarningsMonitor.isSecurity",4,1,"0.00"
Public Final Class,"jenkins.security.UserDetailsCache",82,,"0.59"
Private Class,"jenkins.security.UserDetailsCache.Retriever",23,,"0.17"
Private Constructor,"jenkins.security.UserDetailsCache.Retriever.Retriever",3,1,"0.00"
Public Method,"jenkins.security.UserDetailsCache.Retriever.call",17,3,"0.00"
Public Constructor,"jenkins.security.UserDetailsCache.UserDetailsCache",14,3,"0.36"
Public Static Method,"jenkins.security.UserDetailsCache.get",3,1,"1.33"
Public Method,"jenkins.security.UserDetailsCache.getCached",9,2,"1.00"
Public Method,"jenkins.security.UserDetailsCache.invalidate",4,1,"1.00"
Public Method,"jenkins.security.UserDetailsCache.invalidateAll",4,1,"0.75"
Public Method,"jenkins.security.UserDetailsCache.loadUserByUsername",17,4,"0.65"
Public Class,"jenkins.security.UserDetailsCacheTest",40,,"0.07"
Public Method,"jenkins.security.UserDetailsCacheTest.before",6,1,"0.00"
Public Method,"jenkins.security.UserDetailsCacheTest.getCachedFalse",7,1,"0.00"
Public Method,"jenkins.security.UserDetailsCacheTest.getCachedFalseNotFound",7,1,"0.00"
Public Method,"jenkins.security.UserDetailsCacheTest.getCachedTrue",9,1,"0.00"
Public Method,"jenkins.security.UserDetailsCacheTest.getCachedTrueNotFound",7,1,"0.00"
Lambda Method,"jenkins.security.UserDetailsCacheTest.getCachedTrueNotFound.(lambda_expr_1)",1,1,"0.00"
Lambda Method,"jenkins.security.UserDetailsCacheTest.getCachedTrueNotFound.(lambda_expr_2)",1,1,"0.00"
Package,"jenkins.security.apitoken",1622,,"0.34"
Public Class,"jenkins.security.apitoken.ApiTokenPropertyConfiguration",38,,"0.45"
Public Static Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.get",3,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.getCategory",4,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.hasExistingConfigFile",3,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.isCreationOfLegacyTokenEnabled",3,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.isTokenGenerationOnCreationEnabled",3,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.isUsageStatisticsEnabled",3,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.setCreationOfLegacyTokenEnabled",4,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.setTokenGenerationOnCreationEnabled",4,1,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfiguration.setUsageStatisticsEnabled",4,1,"0.00"
Public Class,"jenkins.security.apitoken.ApiTokenPropertyConfigurationTest",27,,"0.00"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyConfigurationTest.newUserTokenConfiguration",23,1,"0.00"
Public Class,"jenkins.security.apitoken.ApiTokenPropertyDisabledDefaultAdministrativeMonitor",26,,"0.12"
Public Method,"jenkins.security.apitoken.ApiTokenPropertyDisabledDefaultAdministrativeMonitor.doAct",9,2,"0.00"
